Counterfeit_Weight,Active_Since,Medicine_MRP,SidEffect_Level,Availability_rating,Counterfeit_Sales,Area_Type_DownTown,Area_Type_MidTownResidential,Area_Type_CityLimits,Area_City_Type_Tier_3,Area_City_Type_Tier_2,Area_dist_level_Medium,Area_dist_level_Small,Area_dist_level_High,Medicine_Type_emb1,Medicine_Type_emb2,Medicine_Type_emb3,Active_Since_emb1,Active_Since_emb2,Active_Since_emb3,DistArea_ID_emb1,DistArea_ID_emb2,DistArea_ID_emb3
18.15,1996,204.4478,0,0.280565911,1275.4868,0,1,0,1,0,0,0,0,-6.8066134,0.26004028,-6.550433,-0.78594923,1.4671111,-1.9783245,-1.2443433,0.3080721,1.88968
21.8,1996,85.3696,1,0.073847634,262.1392,0,1,0,1,0,0,0,0,-6.8066134,0.26004028,-6.550433,-0.78594923,1.4671111,-1.9783245,-1.2443433,0.3080721,1.88968
7.95,1996,157.3734,1,0.102196394,409.9468,0,1,0,1,0,0,0,0,-3.43163,-6.391154,2.5352144,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
22.4,2002,153.7786,1,0.042003459,2424.6576,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
19.3,1995,158.0418,1,0.05201099,4232.9704,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
14.15,2007,56.706,1,0.182139066,299.42400000000004,0,0,0,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.8,1983,174.421,0,0.129108797,6148.477,0,0,1,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
16.0,1995,154.1128,1,0.033920179,3133.0688,1,0,0,0,0,0,1,0,2.2555368,-6.6267414,1.7681491,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
21.15,1995,59.8376,1,0.038968706,1119.6896,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.061555,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.85,2007,169.1288,0,0.047745307,4512.6064,0,0,0,1,0,1,0,0,-3.280408,-6.3894043,-4.0814123,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
18.05,1985,266.7988,1,0.094252534,7565.9652,1,0,0,1,0,0,0,1,6.5537252,3.8583255,3.6543558,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
19.15,2007,107.2094,1,0.0310974189999999,1445.9316,0,0,0,1,0,1,0,0,7.7442684,-2.543369,3.1540496,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
18.15,2007,122.1544,0,0.093015028,1790.816,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
13.9,1983,119.5228,1,0.1000297119999999,3318.1612,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
12.4,2002,94.4908,1,0.023639596,868.0172,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.6,1997,114.5964,1,0.187621343,2111.7316,1,0,0,0,0,1,0,0,8.280236,-0.6002991,-5.0784025,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
18.9,2007,57.006,0,0.066397642,812.09,0,0,0,1,0,1,0,0,-5.694707,6.263188,-2.2807324,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
18.65,2000,160.505,0,0.013,6105.2,1,0,0,0,1,0,0,0,-4.039393,2.86783,0.572291,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
7.515,2007,236.9062,0,0.062823839,790.1186,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
12.9,2007,251.1222,0,0.1576040709999999,3698.333,0,0,0,1,0,1,0,0,4.4865394,6.151414,-2.181885,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
17.05,1985,263.0382,1,0.15348631,3393.3966,1,0,0,1,0,0,0,1,2.2555368,-6.6267414,1.7681491,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
21.5,1983,165.863,0,0.08171772,582.389,0,1,0,0,0,0,1,0,-2.985881,-0.3556211,3.3717196,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
17.3,2002,221.0902,1,0.11211729,4573.1942,1,0,0,0,1,0,1,0,-0.74499774,5.5823555,-7.061555,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
14.4,1995,199.553,1,0.013,1631.024,1,0,0,0,0,0,1,0,1.0359707,-1.9486315,7.0863557,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.285,1983,193.9924,1,0.022921107,668.2772,0,1,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
7.62,1997,48.8822,1,0.025737719,466.5398,1,0,0,0,0,1,0,0,3.5103364,-7.3870306,-4.3397183,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
21.65,1985,137.5678,1,0.052235527,1130.3424,1,0,0,1,0,0,0,1,-0.74499774,5.5823555,-7.061555,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
15.8,1995,272.6594,0,0.076863551,4561.2098,1,0,0,0,0,0,1,0,-3.280408,-6.3894043,-4.0814123,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
8.97,1983,43.9216,1,0.196948465,1047.7832,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
15.8,2002,163.7682,1,0.077048405,1790.1502,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.01,2005,53.8744,0,0.013,611.0184,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
13.8,1983,210.3742,1,0.033597493,9071.339,0,0,1,1,0,1,0,0,-3.280408,-6.3894043,-4.0814123,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
22.4,1995,153.6786,1,0.042008944,979.8716,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.0615544,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
10.6,1983,166.1314,0,0.071545606,423.2628,0,1,0,0,0,0,1,0,3.5103364,-7.3870306,-4.3397193,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
7.22,2005,59.3692,0,0.032308607,1591.076,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
17.55,1983,163.1682,0,0.061738407,5144.4506,0,0,1,1,0,1,0,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
,1983,97.2198,0,0.14393275,1682.9564,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.615,2000,157.4444,0,0.048644325,983.8664,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.5,1985,188.8028,0,0.109433359,4717.6728,1,0,0,1,0,0,0,1,3.5103364,-7.3870306,-4.3397183,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
15.4,2005,63.6956,1,0.126908117,1095.7208,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
7.915,2000,209.7426,1,0.106574769,3474.6242,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
15.15,1995,175.321,0,0.038896485,4191.025,1,0,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
8.69,1985,151.747,1,0.133180894,2403.3520000000003,1,0,0,1,0,0,0,1,1.0359707,-1.9486315,7.0863557,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
15.45,2007,207.111,1,0.021829806,4630.453,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
13.65,1997,130.8124,1,0.177196823,2246.2232,1,0,0,0,0,1,0,0,-0.74499774,5.5823555,-7.061555,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
11.995,1983,131.04399999999998,0,0.140108578,2869.4120000000003,0,0,1,1,0,1,0,0,4.4865394,6.151414,-2.181885,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
19.9,2000,108.8358,1,0.165366659,1419.9654,1,0,0,0,1,0,0,0,-2.985881,-0.3556211,3.3717196,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.15,2005,117.7622,1,0.176160327,1806.7952,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
9.155,2007,46.5848,0,0.175205516,1268.8288,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
8.52,1995,72.15100000000001,0,0.05132122,935.263,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
13.1,2002,92.6618,1,0.071725131,1321.427,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
7.58,2002,98.2198,1,0.0406998629999999,1334.0772,1,0,0,0,1,0,1,0,-7.892474,-1.155915,0.14407927,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
13.9,1983,62.7982,1,0.068806016,1322.7586,0,0,1,1,0,1,0,0,-4.039393,2.86783,0.572291,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
20.55,1983,65.2956,1,0.191192864,222.1912,0,1,0,0,0,0,1,0,4.4865394,6.151414,-2.181885,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
10.6,2007,206.1136,1,0.041638276,2251.5496,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
9.15,1995,155.5444,1,0.175980276,1564.444,1,0,0,0,0,0,1,0,2.2555368,-6.6267414,1.7681491,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
20.55,2007,43.7558,1,0.121470504,554.4254,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
10.47,1983,155.14700000000002,1,0.013,256.147,0,1,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
10.195,2007,132.273,0,0.101681966,3069.152,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
7.97,2007,100.8514,0,0.013,1087.0654,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
14.95,2000,89.9302,0,0.038973384,667.6114,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
9.82,2002,161.8682,1,0.0400542439999999,3619.7686,1,0,0,0,1,0,1,0,-7.892474,-1.155915,0.14407927,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
8.375,2005,152.3128,1,0.071676973,2701.6304,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
12.9,2000,151.9154,1,0.013,3942.0158,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
14.6,2000,161.3708,1,0.076695084,1918.6496,1,0,0,0,1,0,0,0,-6.8066134,0.26004028,-6.550433,1.340862,1.9578032,2.0810766,-0.41762286,-6.2425666,-0.5364022
18.8,2002,266.7304,1,0.0266344679999999,1921.3128,1,0,0,0,1,0,1,0,-6.8066134,0.26004028,-6.550433,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.46832278
7.995,1983,233.1456,1,0.046777629,7186.4592,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.02,1995,87.8986,0,0.0877314769999999,2060.465,1,0,0,0,0,0,1,0,-3.280408,-6.3894043,-4.0814123,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
16.15,2005,134.4072,0,0.067142088,1950.608,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
11.1,2005,131.1098,0,0.086289899,1438.6078,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
18.9,1985,170.792,1,0.09526356,1391.336,1,0,0,1,0,0,0,1,7.7442684,-2.543369,3.1540496,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
12.8,2002,136.6704,1,0.184050595,3993.2824,1,0,0,0,1,0,1,0,8.280236,-0.6002991,-5.0784025,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
16.15,2007,180.0474,1,0.111803088,786.7896,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
11.1,1983,126.2492,0,0.12473569,228.8492,0,1,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
7.535,1997,271.1962,1,0.033229757,6069.9126,1,0,0,0,0,1,0,0,-0.74499774,5.5823555,-7.061555,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
9.695,2002,108.2042,1,0.052484739,1799.4714,1,0,0,0,1,0,1,0,8.280236,-0.6002991,-5.0784025,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
9.695,2005,261.80400000000003,1,0.085383777,7197.111999999999,1,0,0,0,1,0,0,0,2.2555368,-6.6267414,1.7681491,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.61,1985,71.95100000000001,1,0.050923509,492.506,1,0,0,1,0,0,0,1,-6.8066125,0.26004028,-6.550432,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
13.4,2002,158.5734,1,0.033564685,3379.4148,1,0,0,0,1,0,1,0,8.280236,-0.6002991,-5.0784025,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.3,1983,274.3884,1,0.082208684,4617.8028,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
16.65,1995,98.583,1,0.013,1910.66,1,0,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
20.9,1983,52.477,1,0.060665717,1368.033,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
16.5,1983,49.4848,1,0.1253499619999999,672.2719999999999,0,0,1,1,0,1,0,0,-7.892474,-1.155915,0.14407927,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
13.45,2000,159.6708,1,0.041656248,1316.7664,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
17.15,2007,47.7506,1,0.091874948,416.6048,0,0,0,1,0,1,0,0,-3.43163,-6.391154,2.5352144,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
15.9,1983,209.1084,1,0.038578526,5668.4352,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
9.155,2005,199.9188,1,0.024324862,2398.0256,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
11.1,1997,113.1016,1,0.060260402,2035.8304,1,0,0,0,0,1,0,0,-1.5805874,4.5278683,3.4247236,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
19.0,2005,192.6292,1,0.101305201,4308.8716,1,0,0,0,1,0,0,0,4.4865394,6.151414,-2.181885,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
12.9,2002,110.3042,1,0.050574137,3089.126,1,0,0,0,1,0,1,0,7.7442684,-2.543369,3.1540496,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
20.65,1997,58.8034,0,0.0953943209999999,356.017,1,0,0,0,0,1,0,0,-1.5805874,4.5278683,3.4247236,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
14.45,2007,181.1764,0,0.1790329289999999,2346.0932,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
9.06,2007,109.97,1,0.072594017,2010.53,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
22.0,2000,83.5354,1,0.03995441,1617.708,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.0,2002,111.499,0,0.031021361,1970.582,1,0,0,0,1,0,1,0,3.5103364,-7.3870306,-4.3397183,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
6.22,2007,209.4084,1,0.059142232,4874.8016,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
16.4,1983,248.0248,1,0.072037538,2720.2728,0,0,1,1,0,1,0,0,-0.74499774,5.5823555,-7.0615544,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
17.15,1996,67.6904,1,0.193096791,230.1808,0,1,0,1,0,0,0,0,-7.8924747,-1.1559151,0.14407939,-0.78594923,1.4671111,-1.9783245,-1.2443433,0.3080721,1.88968
10.3,2007,178.3816,1,0.09930486,2294.1608,0,0,0,1,0,1,0,0,8.280236,-0.6002991,-5.0784025,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
16.9,1996,121.8544,1,0.14875135,336.7088,0,1,0,1,0,0,0,0,-1.5805874,4.5278683,3.4247236,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
7.28,2000,65.9614,1,0.088711199,444.5684,1,0,0,0,1,0,0,0,2.2555368,-6.6267414,1.7681491,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
13.1,2007,127.3834,0,0.183977155,1955.9344,0,0,0,1,0,1,0,0,-3.43163,-6.391154,2.5352144,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
17.15,1995,54.3112,1,0.033487625,581.7232,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.061555,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
14.8,2005,95.454,1,0.07382246,718.878,1,0,0,0,1,0,0,0,-1.5805874,4.5278683,3.4247236,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.8,2005,42.39,1,0.0551232429999999,545.77,1,0,0,0,1,0,0,0,-7.892474,-1.155915,0.14407927,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
10.275,2005,96.3224,0,0.066027398,1391.336,1,0,0,0,1,0,0,0,-3.43163,-6.391154,2.5352144,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
16.6,2002,225.8218,0,0.097749164,4173.7142,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
7.62,1995,50.5822,1,0.025717946,741.5152,1,0,0,0,0,0,1,0,3.5103364,-7.3870306,-4.3397183,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
15.4,1983,208.2084,1,0.130091213,1105.042,0,1,0,0,0,0,1,0,8.280236,-0.6002991,-5.0784025,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
18.9,1985,53.6454,1,0.069245075,1119.6896,1,0,0,1,0,0,0,1,-6.8066125,0.26004028,-6.550432,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
17.0,2000,263.7724,0,0.043686952,1623.0344,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
12.1,2002,257.1144,1,0.062709624,2563.144,1,0,0,0,1,0,1,0,6.5537252,3.8583255,3.6543558,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.405,2000,44.19,1,0.051559926,212.87,1,0,0,0,1,0,0,0,-0.74499774,5.5823555,-7.061555,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
20.5,1983,119.4886,1,0.112589909,4338.1668,0,0,1,1,0,1,0,0,-6.8066125,0.26004028,-6.550432,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
6.76,1995,155.2786,0,0.120057186,2135.7004,1,0,0,0,0,0,1,0,6.5537252,3.8583255,3.6543558,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
13.45,2002,48.2532,1,0.07527604,1191.596,1,0,0,0,1,0,1,0,-5.694707,6.263188,-2.2807324,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
20.4,1996,195.4608,1,0.16685153,664.2824,0,1,0,1,0,0,0,0,1.0359707,-1.9486315,7.0863557,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
8.535,2000,204.2452,1,0.11316525,3049.178,1,0,0,0,1,0,0,0,8.280236,-0.6002991,-5.0784025,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
21.4,1983,71.8536,1,0.090079177,1031.804,0,0,1,1,0,1,0,0,7.7442684,-2.543369,3.1540496,1.9328918,-2.691388,-3.349833,1.619034,-3.5405521,-4.7898126
21.55,2000,119.1938,1,0.161372897,3757.5892,1,0,0,0,1,0,0,0,7.7442684,-2.543369,3.1540496,1.340862,1.957803,2.0810766,-0.4176228,-6.2425666,-0.5364022
10.9,1985,196.9214,1,0.037456797,3316.1638,1,0,0,1,0,0,0,1,7.7442684,-2.543369,3.1540496,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
12.45,1995,112.3648,0,0.118307659,1151.648,1,0,0,0,0,0,1,0,-1.5805874,4.5278683,3.4247236,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
9.02,1985,86.6986,0,0.087669288,1515.1748,1,0,0,1,0,0,0,1,-3.280408,-6.3894043,-4.0814123,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
21.8,1985,99.883,1,0.033587886,1910.66,1,0,0,1,0,0,0,1,6.5537252,3.8583255,3.6543558,-0.13457668,3.735938,2.4147909,4.0118995,-1.7153711,-0.18168923
5.91,2002,185.7396,1,0.135629121,2729.594,1,0,0,0,1,0,1,0,2.2555368,-6.6267414,1.7681491,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
10.6,1995,76.0826,1,0.124220521,1081.739,1,0,0,0,0,0,1,0,-3.280408,-6.3894043,-4.0814123,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
13.9,2007,132.3072,0,0.054726942,1583.0864,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
10.995,2002,184.837,0,0.0421587629999999,1348.059,1,0,0,0,1,0,1,0,-3.43163,-6.391154,2.5352144,-1.9164728,2.9293094,0.31330356,-5.173937,-5.5131493,0.4683228
13.65,1995,127.3124,1,0.176941937,1653.6612,1,0,0,0,0,0,1,0,-0.74499774,5.5823555,-7.0615544,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
7.225,1983,53.7086,0,0.181901843,157.6086,0,1,0,0,0,0,1,0,4.4865394,6.1514144,-2.181885,1.9328918,-2.691388,-3.349833,-0.9496443,0.40935123,-0.69843507
19.3,2007,90.5618,1,0.021575615,757.4944,0,0,0,1,0,1,0,0,-1.5805874,4.5278683,3.4247236,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.05,2007,45.4216,1,0.086709686,528.4592,0,0,0,1,0,1,0,0,-4.039393,2.86783,0.572291,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
15.15,2005,124.5492,1,0.047765901,1966.5872,1,0,0,0,1,0,0,0,2.2555368,-6.6267414,1.7681491,2.1504216,0.25559276,0.43537644,-3.4934268,-2.966176,-3.2194483
15.3,2007,226.9192,1,0.0432167829999999,3133.0688,0,0,0,1,0,1,0,0,6.5537252,3.8583255,3.6543558,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
19.15,1997,106.9094,1,0.031052019,969.8846,1,0,0,0,0,1,0,0,7.7442684,-2.543369,3.1540496,-0.30706668,-1.2751906,-4.0188084,-2.7800827,-1.7669525,4.2437367
21.4,1996,119.9228,1,0.137910635,223.5228,0,1,0,1,0,0,0,0,4.4865394,6.151414,-2.181885,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
6.455,1995,256.3776,1,0.0961983409999999,1103.7104,1,0,0,0,0,0,1,0,-6.8066125,0.26004028,-6.550432,1.0012974,-1.1610682,-0.7432307,-0.16605747,1.4687322,0.4057746
22.0,1996,160.0366,1,0.078689432,264.1366,0,1,0,1,0,0,0,0,-0.74499774,5.5823555,-7.061555,-0.78594923,1.4671109,-1.9783245,-1.2443433,0.3080721,1.88968
21.55,2007,158.3418,1,0.027280554,1290.1344,0,0,0,1,0,1,0,0,-0.74499774,5.5823555,-7.061555,-2.1401,0.10898185,-3.8791368,1.9970591,0.7128971,-0.36974487
